"question_id";"has_answer_after_best"
"9577";"no_answer_after_best"
"9579";"no_answer_after_best"
"9602";"answer_after_best"
"9606";"answer_after_best"
"9609";"answer_after_best"
"9614";"no_answer_after_best"
"9616";"no_answer_after_best"
"9624";"answer_after_best"
"9629";"no_answer_after_best"
"9635";"answer_after_best"
"9638";"answer_after_best"
"9641";"no_answer_after_best"
"9642";"answer_after_best"
"9643";"answer_after_best"
"9645";"answer_after_best"
"9649";"no_answer_after_best"
"9657";"no_answer_after_best"
"9660";"no_answer_after_best"
"9664";"answer_after_best"
"9666";"no_answer_after_best"
"9684";"answer_after_best"
"9694";"no_answer_after_best"
"9707";"no_answer_after_best"
"9708";"no_answer_after_best"
"9709";"no_answer_after_best"
"9712";"answer_after_best"
"9728";"no_answer_after_best"
"9730";"answer_after_best"
"9737";"no_answer_after_best"
"9739";"answer_after_best"
"9740";"no_answer_after_best"
"9741";"no_answer_after_best"
"9750";"no_answer_after_best"
"9752";"answer_after_best"
"9753";"no_answer_after_best"
"9757";"no_answer_after_best"
"9759";"no_answer_after_best"
"9761";"answer_after_best"
"9763";"answer_after_best"
"9765";"no_answer_after_best"
"9772";"no_answer_after_best"
"9773";"no_answer_after_best"
"9779";"no_answer_after_best"
"9782";"no_answer_after_best"
"9784";"answer_after_best"
"9789";"no_answer_after_best"
"9799";"answer_after_best"
"9801";"no_answer_after_best"
"9802";"no_answer_after_best"
"9803";"no_answer_after_best"
"9808";"no_answer_after_best"
"9810";"answer_after_best"
"9821";"no_answer_after_best"
"9823";"answer_after_best"
"9824";"no_answer_after_best"
"9825";"answer_after_best"
"9829";"no_answer_after_best"
"9830";"answer_after_best"
"9831";"no_answer_after_best"
"9836";"answer_after_best"
"9843";"answer_after_best"
"9848";"answer_after_best"
"9849";"answer_after_best"
"9852";"answer_after_best"
"9855";"no_answer_after_best"
"9856";"no_answer_after_best"
"9861";"no_answer_after_best"
"9864";"no_answer_after_best"
"9865";"no_answer_after_best"
"9867";"no_answer_after_best"
"9869";"no_answer_after_best"
"9876";"answer_after_best"
"9891";"answer_after_best"
"9898";"answer_after_best"
"9903";"answer_after_best"
"9908";"no_answer_after_best"
"9913";"no_answer_after_best"
"9915";"no_answer_after_best"
"9921";"answer_after_best"
"9934";"no_answer_after_best"
"9937";"no_answer_after_best"
"9941";"no_answer_after_best"
"9942";"no_answer_after_best"
"9945";"no_answer_after_best"
"9946";"answer_after_best"
"9951";"answer_after_best"
"9955";"no_answer_after_best"
"9956";"answer_after_best"
"9959";"no_answer_after_best"
"9964";"no_answer_after_best"
"9966";"answer_after_best"
"9968";"no_answer_after_best"
"9970";"no_answer_after_best"
"9972";"answer_after_best"
"9973";"no_answer_after_best"
"9979";"no_answer_after_best"
"9984";"no_answer_after_best"
"9988";"no_answer_after_best"
"9992";"answer_after_best"
"9994";"answer_after_best"
"9997";"answer_after_best"
"9998";"no_answer_after_best"
"10005";"no_answer_after_best"
"10009";"no_answer_after_best"
"10010";"no_answer_after_best"
"10011";"answer_after_best"
"10013";"no_answer_after_best"
"10015";"no_answer_after_best"
"10016";"answer_after_best"
"10018";"answer_after_best"
"10022";"no_answer_after_best"
"10023";"answer_after_best"
"10026";"no_answer_after_best"
"10027";"answer_after_best"
"10028";"answer_after_best"
"10030";"no_answer_after_best"
"10046";"no_answer_after_best"
"10047";"no_answer_after_best"
"10049";"no_answer_after_best"
"10059";"no_answer_after_best"
"10060";"no_answer_after_best"
"10063";"answer_after_best"
"10068";"no_answer_after_best"
"10069";"no_answer_after_best"
"10074";"no_answer_after_best"
"10075";"no_answer_after_best"
"10076";"answer_after_best"
"10080";"no_answer_after_best"
"10082";"no_answer_after_best"
"10083";"answer_after_best"
"10086";"answer_after_best"
"10087";"answer_after_best"
"10090";"answer_after_best"
"10093";"answer_after_best"
"10102";"answer_after_best"
"10104";"no_answer_after_best"
"10105";"no_answer_after_best"
"10106";"no_answer_after_best"
"10109";"no_answer_after_best"
"10111";"no_answer_after_best"
"10113";"no_answer_after_best"
"10118";"answer_after_best"
"10119";"no_answer_after_best"
"10121";"no_answer_after_best"
"10131";"no_answer_after_best"
"10133";"no_answer_after_best"
"10134";"answer_after_best"
"10137";"answer_after_best"
"10139";"no_answer_after_best"
"10142";"no_answer_after_best"
"10144";"answer_after_best"
"10146";"answer_after_best"
"10149";"no_answer_after_best"
"10155";"no_answer_after_best"
"10157";"no_answer_after_best"
"10158";"answer_after_best"
"10159";"answer_after_best"
"10166";"answer_after_best"
"10170";"no_answer_after_best"
"10172";"answer_after_best"
"10175";"answer_after_best"
"10190";"answer_after_best"
"10195";"answer_after_best"
"10201";"no_answer_after_best"
"10204";"answer_after_best"
"10207";"no_answer_after_best"
"10208";"answer_after_best"
"10211";"no_answer_after_best"
"10214";"no_answer_after_best"
"10215";"no_answer_after_best"
"10216";"answer_after_best"
"10221";"no_answer_after_best"
"10232";"answer_after_best"
"10238";"answer_after_best"
"10239";"no_answer_after_best"
"10241";"no_answer_after_best"
"10245";"no_answer_after_best"
"10248";"no_answer_after_best"
"10251";"no_answer_after_best"
"10255";"no_answer_after_best"
"10259";"answer_after_best"
"10273";"no_answer_after_best"
"10274";"no_answer_after_best"
"10275";"no_answer_after_best"
"10277";"no_answer_after_best"
"10283";"answer_after_best"
"10288";"answer_after_best"
"10293";"no_answer_after_best"
"10295";"no_answer_after_best"
"10304";"no_answer_after_best"
"10305";"no_answer_after_best"
"10306";"no_answer_after_best"
"10307";"no_answer_after_best"
"10316";"no_answer_after_best"
"10320";"no_answer_after_best"
"10321";"no_answer_after_best"
"10329";"no_answer_after_best"
"10330";"no_answer_after_best"
"10335";"answer_after_best"
"10350";"no_answer_after_best"
"10352";"no_answer_after_best"
"10359";"no_answer_after_best"
"10361";"no_answer_after_best"
"10362";"answer_after_best"
"10368";"no_answer_after_best"
"10370";"no_answer_after_best"
"10375";"answer_after_best"
"10385";"no_answer_after_best"
"10388";"no_answer_after_best"
"10392";"no_answer_after_best"
"10393";"answer_after_best"
"10396";"no_answer_after_best"
"10403";"answer_after_best"
"10404";"no_answer_after_best"
"10405";"no_answer_after_best"
"10424";"no_answer_after_best"
"10425";"no_answer_after_best"
"10427";"no_answer_after_best"
"10434";"no_answer_after_best"
"10435";"no_answer_after_best"
"10437";"no_answer_after_best"
"10438";"no_answer_after_best"
"10443";"no_answer_after_best"
"10447";"no_answer_after_best"
"10448";"no_answer_after_best"
"10453";"no_answer_after_best"
"10454";"no_answer_after_best"
"10457";"no_answer_after_best"
"10459";"answer_after_best"
"10462";"no_answer_after_best"
"10463";"answer_after_best"
"10466";"no_answer_after_best"
"10469";"answer_after_best"
"10475";"no_answer_after_best"
"10479";"answer_after_best"
"10486";"no_answer_after_best"
"10487";"no_answer_after_best"
"10488";"no_answer_after_best"
"10495";"no_answer_after_best"
"10499";"answer_after_best"
"10501";"no_answer_after_best"
"10504";"no_answer_after_best"
"10505";"no_answer_after_best"
"10506";"no_answer_after_best"
"10509";"answer_after_best"
"10512";"no_answer_after_best"
"10513";"no_answer_after_best"
"10516";"answer_after_best"
"10519";"no_answer_after_best"
"10523";"no_answer_after_best"
"10527";"answer_after_best"
"10530";"no_answer_after_best"
"10531";"no_answer_after_best"
"10533";"answer_after_best"
"10541";"no_answer_after_best"
"10547";"no_answer_after_best"
"10549";"no_answer_after_best"
"10553";"no_answer_after_best"
"10567";"no_answer_after_best"
"10570";"no_answer_after_best"
"10571";"no_answer_after_best"
"10575";"no_answer_after_best"
"10579";"no_answer_after_best"
"10583";"no_answer_after_best"
"10589";"answer_after_best"
"10590";"answer_after_best"
"10591";"answer_after_best"
"10595";"no_answer_after_best"
"10598";"answer_after_best"
"10599";"answer_after_best"
"10601";"no_answer_after_best"
"10609";"no_answer_after_best"
"10612";"no_answer_after_best"
"10613";"answer_after_best"
"10617";"no_answer_after_best"
"10618";"no_answer_after_best"
"10619";"answer_after_best"
"10622";"no_answer_after_best"
"10629";"answer_after_best"
"10633";"no_answer_after_best"
"10634";"no_answer_after_best"
"10636";"no_answer_after_best"
"10639";"no_answer_after_best"
"10642";"answer_after_best"
"10643";"no_answer_after_best"
"10644";"no_answer_after_best"
"10646";"answer_after_best"
"10654";"answer_after_best"
"10658";"no_answer_after_best"
"10662";"no_answer_after_best"
"10663";"no_answer_after_best"
"10664";"no_answer_after_best"
"10665";"no_answer_after_best"
"10668";"no_answer_after_best"
"10677";"no_answer_after_best"
"10681";"no_answer_after_best"
"10682";"no_answer_after_best"
"10685";"no_answer_after_best"
"10689";"no_answer_after_best"
"10726";"no_answer_after_best"
"10727";"answer_after_best"
"10749";"no_answer_after_best"
"10750";"no_answer_after_best"
"10754";"answer_after_best"
"10758";"answer_after_best"
"10762";"answer_after_best"
"10764";"answer_after_best"
"10785";"no_answer_after_best"
"10786";"answer_after_best"
"10793";"no_answer_after_best"
"10795";"answer_after_best"
"10798";"no_answer_after_best"
"10804";"answer_after_best"
"10811";"no_answer_after_best"
"10815";"answer_after_best"
"10824";"answer_after_best"
"10825";"answer_after_best"
"10828";"no_answer_after_best"
"10829";"no_answer_after_best"
"10830";"no_answer_after_best"
"10837";"no_answer_after_best"
"10839";"no_answer_after_best"
"10851";"no_answer_after_best"
"10854";"answer_after_best"
"10855";"answer_after_best"
"10859";"answer_after_best"
"10877";"answer_after_best"
"10879";"answer_after_best"
"10882";"answer_after_best"
"10884";"no_answer_after_best"
"10885";"no_answer_after_best"
"10891";"answer_after_best"
"10893";"no_answer_after_best"
"10898";"no_answer_after_best"
"10902";"answer_after_best"
"10903";"no_answer_after_best"
"10907";"answer_after_best"
"10917";"no_answer_after_best"
"10920";"no_answer_after_best"
"10922";"answer_after_best"
"10923";"answer_after_best"
"10929";"answer_after_best"
"10934";"no_answer_after_best"
"10935";"no_answer_after_best"
"10941";"no_answer_after_best"
"10942";"no_answer_after_best"
"10943";"no_answer_after_best"
"10945";"no_answer_after_best"
"10947";"no_answer_after_best"
"10952";"no_answer_after_best"
"10958";"answer_after_best"
"10959";"answer_after_best"
"10964";"no_answer_after_best"
"10965";"no_answer_after_best"
"10966";"answer_after_best"
"10971";"answer_after_best"
"10979";"no_answer_after_best"
"10982";"no_answer_after_best"
"10985";"no_answer_after_best"
"10996";"answer_after_best"
"10998";"no_answer_after_best"
"11000";"no_answer_after_best"
"11001";"no_answer_after_best"
"11012";"answer_after_best"
"11021";"answer_after_best"
"11022";"answer_after_best"
"11026";"no_answer_after_best"
"11027";"answer_after_best"
"11032";"no_answer_after_best"
"11036";"no_answer_after_best"
"11039";"answer_after_best"
"11042";"no_answer_after_best"
"11043";"no_answer_after_best"
"11044";"answer_after_best"
"11045";"answer_after_best"
"11048";"answer_after_best"
"11053";"no_answer_after_best"
"11058";"no_answer_after_best"
"11072";"no_answer_after_best"
"11076";"answer_after_best"
"11079";"no_answer_after_best"
"11083";"no_answer_after_best"
"11089";"no_answer_after_best"
"11093";"answer_after_best"
"11095";"no_answer_after_best"
"11097";"no_answer_after_best"
"11100";"answer_after_best"
"11118";"no_answer_after_best"
"11128";"answer_after_best"
"11130";"no_answer_after_best"
"11132";"no_answer_after_best"
"11134";"no_answer_after_best"
"11135";"answer_after_best"
"11136";"no_answer_after_best"
"11167";"no_answer_after_best"
"11168";"answer_after_best"
"11177";"answer_after_best"
"11181";"answer_after_best"
"11183";"no_answer_after_best"
"11184";"no_answer_after_best"
"11187";"answer_after_best"
"11188";"no_answer_after_best"
"11191";"answer_after_best"
"11192";"answer_after_best"
"11193";"no_answer_after_best"
"11198";"answer_after_best"
"11202";"answer_after_best"
"11211";"no_answer_after_best"
"11217";"no_answer_after_best"
"11218";"no_answer_after_best"
"11220";"no_answer_after_best"
"11223";"no_answer_after_best"
"11229";"answer_after_best"
"11234";"answer_after_best"
"11240";"no_answer_after_best"
"11241";"no_answer_after_best"
"11245";"no_answer_after_best"
"11246";"answer_after_best"
"11248";"no_answer_after_best"
"11262";"no_answer_after_best"
"11263";"no_answer_after_best"
"11267";"answer_after_best"
"11268";"no_answer_after_best"
"11269";"answer_after_best"
"11281";"no_answer_after_best"
"11286";"answer_after_best"
"11287";"answer_after_best"
"11299";"no_answer_after_best"
"11304";"no_answer_after_best"
"11309";"no_answer_after_best"
"11311";"no_answer_after_best"
"11312";"answer_after_best"
"11322";"no_answer_after_best"
"11323";"answer_after_best"
"11325";"answer_after_best"
"11334";"no_answer_after_best"
"11335";"no_answer_after_best"
"11338";"answer_after_best"
"11339";"no_answer_after_best"
"11341";"no_answer_after_best"
"11344";"no_answer_after_best"
"11345";"no_answer_after_best"
"11346";"no_answer_after_best"
"11349";"no_answer_after_best"
"11361";"answer_after_best"
"11362";"no_answer_after_best"
"11364";"no_answer_after_best"
"11366";"answer_after_best"
"11374";"answer_after_best"
"11376";"no_answer_after_best"
"11380";"no_answer_after_best"
"11381";"answer_after_best"
"11382";"answer_after_best"
"11391";"no_answer_after_best"
"11398";"no_answer_after_best"
"11399";"no_answer_after_best"
"11401";"no_answer_after_best"
"11405";"answer_after_best"
"11409";"no_answer_after_best"
"11412";"no_answer_after_best"
"11413";"answer_after_best"
"11414";"no_answer_after_best"
"11420";"no_answer_after_best"
"11421";"no_answer_after_best"
"11422";"answer_after_best"
"11424";"no_answer_after_best"
"11437";"answer_after_best"
"11438";"no_answer_after_best"
"11439";"no_answer_after_best"
"11449";"no_answer_after_best"
"11454";"no_answer_after_best"
"11455";"no_answer_after_best"
"11456";"answer_after_best"
"11460";"no_answer_after_best"
"11461";"answer_after_best"
"11462";"answer_after_best"
"11471";"no_answer_after_best"
"11472";"no_answer_after_best"
"11481";"answer_after_best"
"11488";"no_answer_after_best"
"11489";"no_answer_after_best"
"11493";"no_answer_after_best"
"11497";"no_answer_after_best"
"11500";"answer_after_best"
"11503";"no_answer_after_best"
"11506";"answer_after_best"
"11513";"no_answer_after_best"
"11519";"no_answer_after_best"
"11522";"no_answer_after_best"
"11529";"no_answer_after_best"
"11532";"answer_after_best"
"11536";"answer_after_best"
"11547";"no_answer_after_best"
"11552";"answer_after_best"
"11553";"no_answer_after_best"
"11555";"no_answer_after_best"
"11559";"no_answer_after_best"
"11564";"no_answer_after_best"
"11566";"answer_after_best"
"11571";"no_answer_after_best"
"11583";"answer_after_best"
"11584";"answer_after_best"
"11589";"no_answer_after_best"
"11592";"answer_after_best"
"11593";"answer_after_best"
"11594";"answer_after_best"
"11595";"no_answer_after_best"
"11599";"answer_after_best"
"11601";"no_answer_after_best"
"11610";"no_answer_after_best"
"11612";"no_answer_after_best"
"11614";"answer_after_best"
"11616";"no_answer_after_best"
"11624";"no_answer_after_best"
"11629";"answer_after_best"
"11630";"answer_after_best"
"11632";"no_answer_after_best"
"11638";"no_answer_after_best"
"11639";"no_answer_after_best"
"11642";"no_answer_after_best"
"11647";"no_answer_after_best"
"11657";"no_answer_after_best"
"11662";"no_answer_after_best"
"11667";"answer_after_best"
"11669";"no_answer_after_best"
"11673";"answer_after_best"
"11686";"no_answer_after_best"
"11689";"no_answer_after_best"
"11691";"no_answer_after_best"
"11693";"no_answer_after_best"
"11696";"no_answer_after_best"
"11703";"no_answer_after_best"
"11706";"no_answer_after_best"
"11714";"answer_after_best"
"11717";"answer_after_best"
"11720";"no_answer_after_best"
"11722";"no_answer_after_best"
"11723";"answer_after_best"
"11725";"no_answer_after_best"
"11728";"no_answer_after_best"
"11738";"no_answer_after_best"
"11739";"no_answer_after_best"
"11746";"answer_after_best"
"11748";"no_answer_after_best"
"11753";"answer_after_best"
"11754";"answer_after_best"
"11755";"no_answer_after_best"
"11756";"no_answer_after_best"
"11757";"no_answer_after_best"
"11761";"no_answer_after_best"
"11764";"no_answer_after_best"
"11769";"no_answer_after_best"
"11773";"no_answer_after_best"
"11780";"no_answer_after_best"
"11782";"answer_after_best"
"11783";"no_answer_after_best"
"11787";"no_answer_after_best"
"11789";"no_answer_after_best"
"11796";"no_answer_after_best"
"11798";"no_answer_after_best"
"11801";"no_answer_after_best"
"11804";"no_answer_after_best"
"11806";"answer_after_best"
"11808";"no_answer_after_best"
"11816";"answer_after_best"
"11818";"answer_after_best"
"11828";"no_answer_after_best"
"11830";"no_answer_after_best"
"11833";"answer_after_best"
"11834";"no_answer_after_best"
"11836";"answer_after_best"
"11839";"no_answer_after_best"
"11841";"no_answer_after_best"
"11848";"no_answer_after_best"
"11869";"no_answer_after_best"
"11872";"no_answer_after_best"
"11873";"no_answer_after_best"
"11876";"no_answer_after_best"
"11880";"no_answer_after_best"
"11885";"no_answer_after_best"
"11897";"answer_after_best"
"11898";"no_answer_after_best"
"11903";"no_answer_after_best"
"11904";"answer_after_best"
"11905";"no_answer_after_best"
"11911";"no_answer_after_best"
"11914";"no_answer_after_best"
"11915";"no_answer_after_best"
"11917";"answer_after_best"
"11946";"answer_after_best"
"11951";"no_answer_after_best"
"11954";"no_answer_after_best"
"11963";"no_answer_after_best"
"11969";"no_answer_after_best"
"11974";"no_answer_after_best"
"11976";"no_answer_after_best"
"11977";"answer_after_best"
"11980";"no_answer_after_best"
"11984";"no_answer_after_best"
"11986";"answer_after_best"
"11988";"no_answer_after_best"
"11990";"no_answer_after_best"
"11992";"no_answer_after_best"
"11994";"answer_after_best"
"11999";"answer_after_best"
"12005";"no_answer_after_best"
"12007";"no_answer_after_best"
"12010";"answer_after_best"
"12018";"no_answer_after_best"
"12021";"answer_after_best"
"12024";"no_answer_after_best"
"12037";"answer_after_best"
"12048";"no_answer_after_best"
"12050";"answer_after_best"
"12060";"no_answer_after_best"
"12061";"no_answer_after_best"
"12062";"answer_after_best"
"12063";"answer_after_best"
"12078";"no_answer_after_best"
"12079";"no_answer_after_best"
"12082";"answer_after_best"
"12089";"no_answer_after_best"
"12092";"no_answer_after_best"
"12093";"answer_after_best"
"12094";"no_answer_after_best"
"12095";"no_answer_after_best"
"12103";"answer_after_best"
"12109";"answer_after_best"
"12111";"no_answer_after_best"
"12116";"answer_after_best"
"12120";"answer_after_best"
"12127";"answer_after_best"
"12130";"answer_after_best"
"12134";"no_answer_after_best"
"12143";"no_answer_after_best"
"12150";"no_answer_after_best"
"12152";"answer_after_best"
"12161";"no_answer_after_best"
"12162";"no_answer_after_best"
"12166";"no_answer_after_best"
"12170";"no_answer_after_best"
"12179";"answer_after_best"
"12184";"no_answer_after_best"
"12189";"no_answer_after_best"
"12196";"answer_after_best"
"12204";"no_answer_after_best"
"12205";"no_answer_after_best"
"12206";"no_answer_after_best"
"12210";"no_answer_after_best"
"12211";"no_answer_after_best"
"12212";"no_answer_after_best"
"12223";"no_answer_after_best"
"12225";"no_answer_after_best"
"12230";"answer_after_best"
"12246";"no_answer_after_best"
"12252";"no_answer_after_best"
"12253";"no_answer_after_best"
"12257";"answer_after_best"
"12258";"no_answer_after_best"
"12262";"answer_after_best"
"12267";"no_answer_after_best"
"12271";"no_answer_after_best"
"12276";"no_answer_after_best"
"12279";"answer_after_best"
"12281";"answer_after_best"
"12282";"no_answer_after_best"
"12284";"no_answer_after_best"
"12285";"no_answer_after_best"
"12286";"no_answer_after_best"
"12290";"answer_after_best"
"12299";"no_answer_after_best"
"12302";"no_answer_after_best"
"12305";"no_answer_after_best"
"12307";"answer_after_best"
"12309";"no_answer_after_best"
"12310";"no_answer_after_best"
"12311";"no_answer_after_best"
"12315";"no_answer_after_best"
"12317";"no_answer_after_best"
"12325";"no_answer_after_best"
"12328";"no_answer_after_best"
"12338";"no_answer_after_best"
"12339";"answer_after_best"
"12342";"no_answer_after_best"
"12343";"no_answer_after_best"
"12346";"no_answer_after_best"
"12348";"no_answer_after_best"
"12357";"answer_after_best"
"12359";"answer_after_best"
"12371";"no_answer_after_best"
"12374";"answer_after_best"
"12378";"answer_after_best"
"12379";"no_answer_after_best"
"12386";"no_answer_after_best"
"12388";"no_answer_after_best"
"12400";"no_answer_after_best"
"12402";"no_answer_after_best"
"12404";"no_answer_after_best"
"12405";"no_answer_after_best"
"12408";"no_answer_after_best"
"12414";"no_answer_after_best"
"12420";"no_answer_after_best"
"12422";"no_answer_after_best"
"12428";"no_answer_after_best"
"12433";"no_answer_after_best"
"12434";"no_answer_after_best"
"12440";"no_answer_after_best"
"12441";"no_answer_after_best"
"12442";"no_answer_after_best"
"12443";"answer_after_best"
"12445";"answer_after_best"
"12458";"answer_after_best"
"12463";"no_answer_after_best"
"12465";"answer_after_best"
"12470";"answer_after_best"
"12471";"no_answer_after_best"
"12485";"no_answer_after_best"
"12490";"no_answer_after_best"
"12493";"answer_after_best"
"12501";"no_answer_after_best"
"12504";"answer_after_best"
"12506";"answer_after_best"
"12507";"no_answer_after_best"
"12509";"answer_after_best"
"12523";"answer_after_best"
"12526";"no_answer_after_best"
"12530";"no_answer_after_best"
"12532";"no_answer_after_best"
"12533";"no_answer_after_best"
"12544";"no_answer_after_best"
"12551";"no_answer_after_best"
"12555";"no_answer_after_best"
"12574";"no_answer_after_best"
"12588";"no_answer_after_best"
"12590";"answer_after_best"
"12595";"no_answer_after_best"
"12603";"no_answer_after_best"
"12610";"no_answer_after_best"
"12618";"no_answer_after_best"
"12630";"no_answer_after_best"
"12635";"answer_after_best"
"12636";"no_answer_after_best"
"12645";"no_answer_after_best"
"12652";"answer_after_best"
"12656";"no_answer_after_best"
"12660";"no_answer_after_best"
"12663";"no_answer_after_best"
"12664";"answer_after_best"
"12669";"no_answer_after_best"
"12670";"no_answer_after_best"
"12677";"answer_after_best"
"12679";"no_answer_after_best"
"12685";"no_answer_after_best"
"12687";"no_answer_after_best"
"12689";"no_answer_after_best"
"12693";"answer_after_best"
"12697";"no_answer_after_best"
"12699";"no_answer_after_best"
"12702";"answer_after_best"
"12705";"no_answer_after_best"
"12709";"no_answer_after_best"
"12720";"answer_after_best"
"12722";"no_answer_after_best"
"12727";"answer_after_best"
"12731";"answer_after_best"
"12735";"no_answer_after_best"
"12742";"answer_after_best"
"12744";"no_answer_after_best"
"12752";"no_answer_after_best"
"12763";"no_answer_after_best"
"12764";"no_answer_after_best"
"12771";"answer_after_best"
"12778";"no_answer_after_best"
"12783";"no_answer_after_best"
"12786";"no_answer_after_best"
"12790";"no_answer_after_best"
"12798";"no_answer_after_best"
"12801";"no_answer_after_best"
"12804";"no_answer_after_best"
"12809";"no_answer_after_best"
"12812";"no_answer_after_best"
"12813";"no_answer_after_best"
"12818";"no_answer_after_best"
"12824";"no_answer_after_best"
"12825";"no_answer_after_best"
"12826";"no_answer_after_best"
"12828";"answer_after_best"
"12829";"answer_after_best"
"12836";"no_answer_after_best"
"12837";"no_answer_after_best"
"12839";"no_answer_after_best"
"12841";"no_answer_after_best"
"12844";"no_answer_after_best"
"12847";"no_answer_after_best"
"12848";"answer_after_best"
"12856";"no_answer_after_best"
"12859";"no_answer_after_best"
"12861";"answer_after_best"
"12862";"no_answer_after_best"
"12865";"answer_after_best"
"12868";"no_answer_after_best"
"12871";"no_answer_after_best"
"12872";"no_answer_after_best"
"12875";"no_answer_after_best"
"12877";"no_answer_after_best"
"12879";"no_answer_after_best"
"12884";"answer_after_best"
"12891";"no_answer_after_best"
"12898";"no_answer_after_best"
"12900";"no_answer_after_best"
"12902";"answer_after_best"
"12905";"no_answer_after_best"
"12913";"answer_after_best"
"12916";"answer_after_best"
"12921";"no_answer_after_best"
"12926";"answer_after_best"
"12930";"no_answer_after_best"
"12939";"no_answer_after_best"
"12940";"no_answer_after_best"
"12942";"no_answer_after_best"
"12948";"no_answer_after_best"
"12953";"answer_after_best"
"12959";"answer_after_best"
"12967";"answer_after_best"
"12970";"no_answer_after_best"
"12975";"answer_after_best"
"12976";"no_answer_after_best"
"12979";"no_answer_after_best"
"12980";"answer_after_best"
"12987";"no_answer_after_best"
"12989";"no_answer_after_best"
"12990";"answer_after_best"
"12998";"no_answer_after_best"
"12999";"no_answer_after_best"
"13000";"no_answer_after_best"
"13004";"answer_after_best"
"13006";"no_answer_after_best"
"13014";"no_answer_after_best"
"13021";"answer_after_best"
"13028";"no_answer_after_best"
"13030";"no_answer_after_best"
"13045";"no_answer_after_best"
"13050";"no_answer_after_best"
"13051";"answer_after_best"
"13052";"answer_after_best"
"13058";"no_answer_after_best"
"13071";"no_answer_after_best"
"13074";"answer_after_best"
"13075";"no_answer_after_best"
"13085";"no_answer_after_best"
"13091";"no_answer_after_best"
"13092";"answer_after_best"
"13094";"answer_after_best"
"13101";"no_answer_after_best"
"13104";"answer_after_best"
"13107";"answer_after_best"
"13112";"no_answer_after_best"
"13116";"no_answer_after_best"
"13119";"no_answer_after_best"
"13120";"no_answer_after_best"
"13122";"no_answer_after_best"
